,Name,Count,Cluster
320,SUBSTITUTE,21,0
321,CHILLED,21,0
322,INSTANT,20,0
323,BUTTERY,20,0
324,STORE,20,0
325,BEGIN,20,0
326,PEANUT,20,0
327,WHISKING,20,0
328,FIRM,20,0
329,STEM,20,0
330,BREAKING,20,0
331,SOAK,20,0
332,CAVITY,19,0
333,THROW,19,0
334,MARINATED,19,0
335,BREAK,19,0
336,FRYER,19,0
337,OUTSIDE,19,0
338,PIZZA,19,0
339,ENCHILADA,19,0
340,LAY,19,0
341,GOAT,19,0
342,CLASSIC,19,0
343,SIZED,19,0
344,ROOT,19,0
345,GLAZE,19,0
346,MUFFIN,19,0
347,BREAKFAST,19,0
348,COARSE,19,0
349,CRANBERRY,19,0
350,INCREASE,19,0
351,SKIM,19,0
352,MINCE,19,0
353,CONSTANTLY,19,0
354,LE,19,0
355,FALL,19,0
356,SUN,18,0
357,WOODEN,18,0
358,BROILER,18,0
359,RIPE,18,0
360,DOG,18,0
361,HEART,18,0
362,SHAKE,18,0
363,STOVE,18,0
364,INSPIRED,18,0
365,SEAL,18,0
366,SEED,18,0
367,NECESSARY,18,0
368,HALFWAY,18,0
369,ROUND,18,0
370,TRIM,17,0
371,FREEZE,17,0
372,SPRIG,17,0
373,FIT,17,0
374,THREE,17,0
375,HEARTY,17,0
376,BITE,17,0
377,BASE,17,0
378,GRAB,17,0
379,BRINE,17,0
380,BUTTERMILK,17,0
381,INSERTED,17,0
382,SLAW,17,0
383,DAL,17,0
384,OYSTER,17,0
385,PRO,17,0
386,FINISH,17,0
387,STEP,17,0
388,WET,17,0
389,SEVERAL,17,0
390,WATERMELON,16,0
391,PREVENT,16,0
392,STARTING,16,0
393,CHILE,16,0
394,APART,16,0
395,PROMISE,16,0
396,HARD,16,0
397,PINK,16,0
398,TENDERLOIN,16,0
399,FIRE,16,0
400,COD,16,0
401,BROWNING,16,0
402,LOWER,16,0
403,LINED,16,0
404,SCRAPING,16,0
405,BURN,16,0
406,GRAPEFRUIT,16,0
407,X,16,0
408,TOAST,16,0
409,TWIST,16,0
410,SEAR,16,0
411,FLAVORFUL,16,0
412,EXCEPT,16,0
413,PASTRY,16,0
414,HELP,15,0
415,COLANDER,15,0
416,PREP,15,0
417,STALK,15,0
418,WILD,15,0
419,HOLIDAY,15,0
420,SAFE,15,0
421,TASTY,15,0
422,CHILL,15,0
423,ALWAYS,15,0
424,AL,15,0
425,PITA,15,0
426,EASIER,15,0
427,DAIRY,15,0
428,FULL,15,0
429,KIDNEY,15,0
430,TORN,15,0
431,COLOR,14,0
432,JELLY,14,0
433,COARSELY,14,0
434,MASH,14,0
435,ROLLING,14,0
436,BATTER,14,0
437,FENNEL,14,0
438,DOUBLE,14,0
439,HASH,14,0
440,THIGH,14,0
441,THICKNESS,14,0
442,SUPER,14,0
443,JACK,14,0
444,THEYRE,14,0
445,RUBBER,14,0
446,ASSEMBLE,14,0
447,BEET,14,0
448,OUTER,14,0
449,RICH,13,0
450,RUN,13,0
451,STICKY,13,0
452,WORKING,13,0
453,QUICKLY,13,0
454,SETTING,13,0
455,FLESH,13,0
456,THICKEN,13,0
457,CRACKER,13,0
458,SAFFRON,13,0
459,COUPLE,13,0
460,PEACH,13,0
461,RAW,13,0
462,PRIME,13,0
463,BIG,13,0
464,DECADENT,13,0
465,INSERT,13,0
466,ANYTHING,13,0
467,PEAR,13,0
468,MANGO,13,0
469,BEAT,13,0
470,REALLY,13,0
471,PASSOVER,13,0
472,MILD,13,0
473,SIRLOIN,13,0
474,SQUID,13,0
475,BUBBLY,13,0
476,POMEGRANATE,13,0
477,STRAIN,13,0
478,APPETIZER,13,0
479,ABSORBED,13,0
480,MOLASSES,13,0
481,PORTION,13,0
482,POINT,13,0
483,GENEROUS,12,0
484,TONGS,12,0
485,GRIND,12,0
486,PERFECTLY,12,0
487,TOPPING,12,0
488,LOOSELY,12,0
489,DIPPING,12,0
490,CHARD,12,0
491,FILLED,12,0
492,ENTIRE,12,0
493,HANDLE,12,0
494,EDGE,12,0
495,BASTING,12,0
496,GRINDER,12,0
497,CLARK,12,0
498,THATS,12,0
499,VANILLA,11,0
500,FILLET,11,0
501,BASKET,11,0
502,EN,11,0
503,SHAVED,11,0
504,LOIN,11,0
505,TOTAL,11,0
506,SECOND,11,0
507,TIE,11,0
508,WARMED,11,0
509,FINISHED,11,0
510,SOFTEN,11,0
511,SECURE,11,0
512,STOP,11,0
513,BAGUETTE,11,0
514,STARCH,11,0
515,CRUSH,11,0
516,BALL,11,0
517,SWITCH,11,0
518,LOOK,11,0
519,ROTISSERIE,11,0
520,TOSSING,11,0
521,SHELL,11,0
522,CRUMBLE,11,0
523,HOMEMADE,11,0
524,LEEK,11,0
525,SALTY,11,0
526,IRON,10,0
527,PUSH,10,0
528,SLOTTED,10,0
529,CHAR,10,0
530,HERB,10,0
531,HALVED,10,0
532,FRESCO,10,0
533,WIRE,10,0
534,WHIPPED,10,0
535,CHUCK,10,0
536,BRUSHING,10,0
537,SAVE,10,0
538,WRAPPER,10,0
539,REACH,10,0
540,RESTAURANT,10,0
541,HEATING,10,0
542,SKEWER,10,0
543,DOESNT,10,0
544,NOODLE,10,0
545,INCORPORATED,10,0
546,STRAINER,10,0
547,UNCOVER,10,0
548,CLEAR,10,0
549,PATTY,10,0
550,KNOW,10,0
551,JUICY,10,0
552,PREMIUM,10,0
553,PARTY,10,0
554,LIBERALLY,10,0
555,NICELY,10,0
556,DICE,10,0
557,NEVER,10,0
558,SE,10,0
559,LEFT,10,0
560,DIRECTLY,10,0
561,ORDER,10,0
562,LIFT,10,0
563,SLICING,10,0
564,FLANK,9,0
565,WEEK,9,0
566,DISSOLVE,9,0
567,LUMP,9,0
568,WIDE,9,0
569,YOUVE,9,0
570,CRUNCHY,9,0
571,CRUST,9,0
572,GREASE,9,0
573,TIGHT,9,0
574,RUM,9,0
575,COATING,9,0
576,E,9,0
577,LOOKING,9,0
578,ROUGH,9,0
579,CAP,9,0
580,WASABI,9,0
581,BUBBLING,9,0
582,STUFF,9,0
583,BOTTLE,9,0
584,LAN,9,0
585,PURPLE,9,0
586,NAPA,9,0
587,BRIGHT,9,0
588,BLANCH,9,0
589,WONT,9,0
590,RUNNING,9,0
591,MAT,9,0
592,OPAQUE,9,0
593,CAST,9,0
594,MESH,9,0
595,JUMBO,9,0
596,LADLE,9,0
597,PUFF,8,0
598,CHEF,8,0
599,RASPBERRY,8,0
600,PESTLE,8,0
601,SCALLION,8,0
602,THINK,8,0
603,VERI,8,0
604,PULP,8,0
605,KERNEL,8,0
606,PAIR,8,0
607,BROOK,8,0
608,FEEL,8,0
609,SHADY,8,0
610,AIRTIGHT,8,0
611,PULL,8,0
612,CRAB,8,0
613,SOAKED,8,0
614,HALVE,8,0
615,SHOULDER,8,0
616,METAL,8,0
617,TOUCH,8,0
618,KNOWN,8,0
619,PICKLE,8,0
620,TWICE,8,0
621,BUTTON,8,0
622,SUNFLOWER,8,0
623,GIBLET,8,0
624,LUNCH,8,0
625,TOUGH,8,0
626,TOWER,8,0
627,FRIENDLY,8,0
628,PREHEATED,8,0
629,KETCHUP,8,0
630,MODE,8,0
631,TWINE,8,0
632,SMOKER,8,0
633,LOADED,8,0
634,GRASS,8,0
635,GLAZED,8,0
636,YOUNG,8,0
637,PLIABLE,8,0
638,PRETTY,8,0
639,TANGY,8,0
640,LOAF,8,0
641,STRIP,8,0
642,VEAL,7,0
643,WAIT,7,0
644,CAKE,7,0
645,MORTAR,7,0
646,SEMOLINA,7,0
647,KICK,7,0
648,TUCK,7,0
649,POWER,7,0
650,TEAR,7,0
651,PREFER,7,0
652,BATH,7,0
653,ROTATING,7,0
654,SMASH,7,0
655,IDEAL,7,0
656,PAPAYA,7,0
657,FUN,7,0
658,DUCK,7,0
659,ALLSPICE,7,0
660,REPLACE,7,0
661,CATCH,7,0
662,BUBBLE,7,0
663,SODA,7,0
664,VARIATION,7,0
665,NIGHT,7,0
666,TREAT,7,0
667,GRATER,7,0
668,SPLIT,7,0
669,FLUFFY,7,0
670,PEELING,7,0
671,WHIPPING,7,0
672,CARVING,7,0
673,TOOTHPICK,7,0
674,STEAMING,7,0
675,BOX,7,0
676,FIESTA,7,0
677,FLAVORED,7,0
678,VINE,7,0
679,WONDERFUL,7,0
680,HOLD,7,0
681,BED,7,0
682,REMEMBER,7,0
683,CHALLAH,7,0
684,MASSAGE,7,0
685,WINTER,7,0
686,DISC,7,0
687,YEAST,7,0
688,FANCY,7,0
689,BIRD,7,0
690,LOOSEN,7,0
691,THIRD,7,0
692,COURTESY,7,0
693,LOCK,7,0
694,MOUTH,7,0
695,BOILED,7,0
696,INTACT,7,0
697,GOT,7,0
698,TUNA,7,0
699,SEEDED,7,0
700,CHOICE,7,0
701,FINALLY,7,0
702,LIGHTER,7,0
703,MACHINE,7,0
704,LIKING,7,0
705,LEATHER,7,0
706,EATING,7,0
707,BOUGHT,7,0
708,YOLK,7,0
709,PLUM,7,0
710,CARVE,7,0
711,CLOSED,6,0
712,DOE,6,0
713,PRIOR,6,0
714,POLENTA,6,0
715,AROMATIC,6,0
716,BRIEFLY,6,0
717,CLUB,6,0
718,OPENING,6,0
719,INDIRECT,6,0
720,SHAKING,6,0
721,CHEESY,6,0
722,GRADUALLY,6,0
723,CRAVING,6,0
724,DIFFICULT,6,0
725,STICKING,6,0
726,SUMAC,6,0
727,SHIMMERING,6,0
728,TENT,6,0
729,TART,6,0
730,INK,6,0
731,LEMONY,6,0
732,BAGEL,6,0
733,ASSORTED,6,0
734,CONVERTED,6,0
735,SPLASH,6,0
736,MOSTLY,6,0
737,RIND,6,0
738,SIEVE,6,0
739,STACK,6,0
740,SCORE,6,0
741,SPOUT,6,0
742,HAZELNUT,6,0
743,SMART,6,0
744,TAMPER,6,0
745,PRAWN,6,0
746,HORIZONTALLY,6,0
747,HONEYSUCKLE,6,0
748,MARJORAM,6,0
749,SOMETHING,6,0
750,LOOSE,6,0
751,DESSERT,6,0
752,SEALED,6,0
753,CITY,6,0
754,EQUALLY,6,0
755,WOOD,6,0
756,COVERING,6,0
757,YEAR,6,0
758,STRING,6,0
759,SQUARE,6,0
760,RYE,6,0
761,MOISTURE,6,0
762,FREEZER,6,0
763,SILICONE,6,0
764,OVERLY,6,0
765,QUARTERED,6,0
766,FREEMAN,6,0
767,LATER,6,0
768,ALTERNATIVELY,6,0
769,CHEESECLOTH,6,0
770,SMOKING,6,0
771,PUMPKIN,6,0
772,BLOOD,6,0
773,HIT,6,0
774,MUSHY,6,0
775,POCKET,6,0
776,TRIED,6,0
777,GOLD,6,0
778,COMPLETE,6,0
779,CRUNCH,6,0
780,WEDGE,6,0
781,CHUNKY,6,0
782,IMMERSION,6,0
783,BULB,6,0
784,CUTTER,6,0
785,SMOKE,6,0
786,SINK,5,0
787,ALCOHOL,5,0
788,HALIBUT,5,0
789,ARENT,5,0
790,PETITE,5,0
791,HIGHLY,5,0
792,SAY,5,0
793,CONTINUOUSLY,5,0
794,EQUIPMENT,5,0
795,CROSSWISE,5,0
796,BUY,5,0
797,SNACK,5,0
798,ENVELOPE,5,0
799,KIND,5,0
800,BEGINNING,5,0
801,PICK,5,0
802,NECTAR,5,0
803,MAGAZINE,5,0
804,PRESSING,5,0
805,MELON,5,0
806,CROWD,5,0
807,HOUSE,5,0
808,LENTIL,5,0
809,MACARONI,5,0
810,BOW,5,0
811,REMOVED,5,0
812,GHEE,5,0
813,SEAM,5,0
814,SHOPPING,5,0
815,ROLLED,5,0
816,POP,5,0
817,SERRATED,5,0
818,FINAL,5,0
819,BURNING,5,0
820,GROCERY,5,0
821,BRANDY,5,0
822,LISTED,5,0
823,PIN,5,0
824,GARNISHED,5,0
825,REMOVING,5,0
826,SELF,5,0
827,CARAMELIZE,5,0
828,SMELL,5,0
829,PEELER,5,0
830,CLICK,5,0
831,COMFORT,5,0
832,AVOID,5,0
833,SKIP,5,0
834,WORTH,5,0
835,SAKE,5,0
836,SNAP,5,0
837,THREAD,5,0
838,WIPE,5,0
839,FLUFF,5,0
840,RISE,5,0
841,INNER,5,0
842,SHERRY,5,0
843,SEALING,5,0
844,WRAPPED,5,0
845,DIAMETER,5,0
846,GAME,5,0
847,MET,5,0
848,SUM,5,0
849,TOWARDS,5,0
850,OPTION,5,0
851,BUN,5,0
852,WATCH,5,0
853,RELISH,5,0
854,SOON,5,0
855,EXTREMELY,5,0
856,STEAMER,5,0
857,BONITO,5,0
858,LAYERED,5,0
859,REHEAT,5,0
860,OMELET,5,0
861,SMITH,5,0
862,THING,5,0
863,GRANNY,5,0
864,THROUGHOUT,5,0
865,ELEMENT,5,0
866,WEEKEND,5,0
867,CATFISH,5,0
868,PARK,5,0
869,YOUD,5,0
870,CUTTLEFISH,5,0
871,MARROW,5,0
872,MEATLESS,5,0
873,CRUSTLESS,5,0
874,FLAKE,5,0
875,STOCKPOT,5,0
876,STEEL,5,0
877,REE,5,0
878,PROTEIN,5,0
879,PORRIDGE,5,0
880,FOAM,4,0
881,CLOTH,4,0
882,BROKEN,4,0
883,SCRAMBLE,4,0
884,MANDOLIN,4,0
885,MOVING,4,0
886,VERTICALLY,4,0
887,PALM,4,0
888,PANCAKE,4,0
889,DIAMOND,4,0
890,EVERYONE,4,0
891,SKINNY,4,0
892,DIRECT,4,0
893,JICAMA,4,0
894,JULIENNE,4,0
895,PANTRY,4,0
896,PARING,4,0
897,SHAPED,4,0
898,NESTLE,4,0
899,SCISSORS,4,0
900,FEED,4,0
901,DRESSED,4,0
902,DOLLOP,4,0
903,SPRINKLED,4,0
904,CRACKLE,4,0
905,CHICK,4,0
906,MANDARIN,4,0
907,ZIP,4,0
908,PARMA,4,0
909,PALATE,4,0
910,FACING,4,0
911,SURPRISE,4,0
912,NUT,4,0
913,REFRESHING,4,0
914,MEMBRANE,4,0
915,NUTTY,4,0
916,WASHING,4,0
917,SPOONFUL,4,0
918,PEARL,4,0
919,SERIES,4,0
920,BLANCO,4,0
921,SEPARATELY,4,0
922,DRIP,4,0
923,GOING,4,0
924,LOVER,4,0
925,SHOT,4,0
926,STAINLESS,4,0
927,KIWI,4,0
928,CIRCLE,4,0
929,LOX,4,0
930,UNDERNEATH,4,0
931,EVER,4,0
932,RESTING,4,0
933,CITRUS,4,0
934,KANGAROO,4,0
935,HOLDER,4,0
936,MUST,4,0
937,JASMINE,4,0
938,BEAUTIFUL,4,0
939,BALLER,4,0
940,BODY,4,0
941,FITTING,4,0
942,FREEZING,4,0
943,ANCHOVY,4,0
944,BASIN,4,0
945,ICEBERG,4,0
946,SHELLED,4,0
947,INDIVIDUAL,4,0
948,SERRANO,4,0
949,APPLESAUCE,4,0
950,HOLDING,4,0
951,N,4,0
952,CHOLESTEROL,4,0
953,KAFFIR,4,0
954,THINNER,4,0
955,ZESTY,4,0
956,HAMBURGER,4,0
957,TOTALLY,4,0
958,DISTRIBUTE,4,0
959,SAUERKRAUT,4,0
960,GARDEN,4,0
961,KAISER,4,0
962,RANCH,4,0
963,V,4,0
964,TYPE,4,0
965,WHATEVER,4,0
966,SNIP,4,0
967,ROTATE,4,0
968,SMOKY,4,0
969,RECOMMEND,4,0
970,INDOOR,4,0
971,THEYLL,4,0
972,COLA,4,0
973,LOVELY,4,0
974,ELECTRIC,4,0
975,CONVECTION,4,0
976,BASTE,4,0
977,ALONGSIDE,4,0
978,DIRECTED,4,0
979,NEAR,4,0
980,ALGAE,4,0
981,SELECT,4,0
982,CHANCE,4,0
983,OILED,4,0
984,BURNER,4,0
985,MINIMUM,4,0
986,SPRINKLING,4,0
987,GENTLE,4,0
988,SOAKING,4,0
989,CASHEW,4,0
990,HICKORY,4,0
991,COMBINING,4,0
992,QUALITY,4,0
993,NECK,4,0
994,ABSORB,4,0
995,PARTIALLY,4,0
996,VIGOROUSLY,4,0
997,CLAM,4,0
998,PERIODICALLY,4,0
999,THANKSGIVING,4,0
1000,BARLEY,4,0
1001,ENTIRELY,3,0
1002,WAX,3,0
1003,ELEGANT,3,0
1004,CRIMP,3,0
1005,ELIMINATE,3,0
1006,PIMENTO,3,0
1007,KNEAD,3,0
1008,AUTUMN,3,0
1009,CON,3,0
1010,DAMP,3,0
1011,CRACK,3,0
1012,OFFSET,3,0
1013,BITTERNESS,3,0
1014,ARTISAN,3,0
1015,ACORN,3,0
1016,HET,3,0
1017,CRUSTY,3,0
1018,BORDER,3,0
1019,BITTER,3,0
1020,ADVANCE,3,0
1021,GONE,3,0
1022,CHAMPAGNE,3,0
1023,PASTRAMI,3,0
1024,CARE,3,0
1025,FRESHNESS,3,0
1026,TRI,3,0
1027,FARM,3,0
1028,CURING,3,0
1029,SUBMERGE,3,0
1030,BIGGER,3,0
1031,TOUCHING,3,0
1032,BLOCK,3,0
1033,ULTRA,3,0
1034,EAR,3,0
1035,KOMBU,3,0
1036,WHATS,3,0
1037,VENT,3,0
1038,LENGTH,3,0
1039,CHEWY,3,0
1040,SCOOPED,3,0
1041,CEREAL,3,0
1042,BANANA,3,0
1043,SHRINK,3,0
1044,RUSSET,3,0
1045,UPRIGHT,3,0
1046,PUDDING,3,0
1047,RAISED,3,0
1048,OKRA,3,0
1049,SATISFYING,3,0
1050,TAPIOCA,3,0
1051,FAMOUS,3,0
1052,PACKET,3,0
1053,ALTERNATIVE,3,0
1054,DREG,3,0
1055,ADAPTABLE,3,0
1056,THAW,3,0
1057,COMFORTING,3,0
1058,AROMA,3,0
1059,TYPICAL,3,0
1060,INTENSELY,3,0
1061,TOASTER,3,0
1062,FACED,3,0
1063,PECAN,3,0
1064,BOUNTY,3,0
1065,NEAT,3,0
1066,FITTED,3,0
1067,WEARING,3,0
1068,FUZZY,3,0
1069,UM,3,0
1070,REMAINDER,3,0
1071,SPIKED,3,0
1072,PITCHER,3,0
1073,FLAVORING,3,0
1074,DEVELOP,3,0
1075,MARKET,3,0
1076,LATE,3,0
1077,RIMMED,3,0
1078,ACHIEVE,3,0
1079,ORGANIC,3,0
1080,ROSE,3,0
1081,SPACED,3,0
1082,WHETHER,3,0
1083,PIT,3,0
1084,MARMALADE,3,0
1085,INWARD,3,0
1086,BUTT,3,0
1087,STREAM,3,0
1088,ROASTER,3,0
1089,REDUCING,3,0
1090,TIN,3,0
1091,CHOCOLATE,3,0
1092,PAS,3,0
1093,PRODUCE,3,0
1094,SHREDDING,3,0
1095,MINE,3,0
1096,ENTREE,3,0
1097,DRESS,3,0
1098,POURING,3,0
1099,COLOUR,3,0
1100,BOTTOMED,3,0
1101,RID,3,0
1102,SOUPY,3,0
1103,SPREADING,3,0
1104,TRIP,3,0
1105,LEE,3,0
1106,AGO,3,0
1107,RATIO,3,0
1108,MELTING,3,0
1109,OVERCOOK,3,0
1110,PLUMP,3,0
1111,SIZZLING,3,0
1112,TIMER,3,0
1113,PEA,3,0
1114,SLOPPY,3,0
1115,JOE,3,0
1116,GIANT,3,0
1117,CURL,3,0
1118,BRAND,3,0
1119,MESS,3,0
1120,ATE,3,0
1121,CHARCOAL,3,0
1122,CLEANUP,3,0
1123,HACK,3,0
1124,LEMONADE,3,0
1125,PICO,3,0
1126,BURRITO,3,0
1127,TUTORIAL,3,0
1128,SHUT,3,0
1129,PITTED,3,0
1130,BOCK,3,0
1131,OCCASION,3,0
1132,HARVEST,3,0
1133,DIG,3,0
1134,WEATHER,3,0
1135,TILTING,3,0
1136,BRUNCH,3,0
1137,CUSTARD,3,0
1138,TARTAR,3,0
1139,TOOTH,3,0
1140,SEARED,3,0
1141,PAIRED,3,0
1142,EXPERIENCE,3,0
1143,PLEASURE,3,0
1144,LINER,3,0
1145,SUCCULENT,3,0
1146,DEPTH,3,0
1147,FACE,3,0
1148,CALORIE,3,0
1149,OPPOSITE,3,0
1150,MUNG,3,0
1151,CHANGE,3,0
1152,NETWORK,3,0
1153,BAMBOO,3,0
1154,RUNNY,3,0
1155,GRIDDLE,3,0
1156,EVERYDAY,3,0
1157,DUAL,3,0
1158,WEVE,3,0
1159,DELICATE,3,0
1160,CANTALOUPE,3,0
1161,COURSE,3,0
1162,SUBSTITUTION,3,0
1163,EXPOSED,3,0
1164,ALTERNATELY,3,0
1165,SUBMERGED,3,0
1166,ABSOLUTELY,3,0
1167,HEN,3,0
1168,AFRAID,3,0
1169,SUBTLE,3,0
1170,YOGHURT,3,0
