,Name,Count,Cluster
148,HEAT,2,0
149,BURN,2,0
150,RAINBOW,2,0
151,POTATO,2,0
152,STARCH,2,0
153,MATZO,2,0
154,CITRUS,2,0
155,BAR,2,0
156,TOWEL,2,0
157,CHIP,2,0
158,SPONGE,2,0
159,DRIP,2,0
160,BOURBON,2,0
161,STIRRING,2,0
162,ELECTRIC,2,0
163,STEP,2,0
164,HOLD,2,0
165,REALLY,2,0
166,WHISKING,2,0
167,FOLDING,2,0
168,TRANSFER,2,0
169,INSERT,2,0
170,SURFACE,2,0
171,NECESSARY,2,0
172,LOVE,2,0
173,EASTER,2,0
174,SECOND,2,0
175,GARNISH,2,0
176,GENEROUS,2,0
177,AWAY,2,0
178,WOODEN,2,0
179,ALLSPICE,2,0
180,ENTIRE,2,0
181,THANKSGIVING,2,0
182,TEXTURE,2,0
183,HAZELNUT,2,0
184,PERFECT,2,0
185,READY,2,0
186,STORE,2,0
187,AIRTIGHT,2,0
188,CELEBRATE,2,0
189,LE,2,0
190,WHEAT,2,0
191,INVERT,2,0
192,COOLING,2,0
193,ARRANGE,2,0
194,FORK,1,0
195,BITTERSWEET,1,0
196,PRICK,1,0
197,TIN,1,0
198,SANDWICH,1,0
199,LINED,1,0
200,DOESNT,1,0
201,ROLLABLE,1,0
202,QUICKLY,1,0
203,MUFFIN,1,0
204,SEAM,1,0
205,DOUGH,1,0
206,FINISH,1,0
207,LOLLIPOP,1,0
208,AMAZING,1,0
209,BUTTERY,1,0
210,CLASSIC,1,0
211,PIPE,1,0
212,ROTATED,1,0
213,SURE,1,0
214,BAKED,1,0
215,EVENLY,1,0
216,INDIVIDUAL,1,0
217,OPENING,1,0
218,FILL,1,0
219,RETURN,1,0
220,SCISSOR,1,0
221,OUTSIDE,1,0
222,STICKY,1,0
223,FALL,1,0
224,CHILLED,1,0
225,STARTING,1,0
226,INSIDE,1,0
227,TAPPING,1,0
228,ENCOURAGE,1,0
229,DONT,1,0
230,SHAGGY,1,0
231,TESTING,1,0
232,CHILL,1,0
233,BREAK,1,0
234,FUN,1,0
235,BLENDER,1,0
236,SKEWER,1,0
237,CHOPSTICK,1,0
238,SWIRL,1,0
239,MARBLE,1,0
240,FEEL,1,0
241,ROLLING,1,0
242,FULLY,1,0
243,FUTURE,1,0
244,FILLED,1,0
245,FIRM,1,0
246,SPRINKLE,1,0
247,DIPPED,1,0
248,PLUMP,1,0
249,DRAIN,1,0
250,VIGOROUSLY,1,0
251,AUTUMN,1,0
252,BLUE,1,0
253,FULL,1,0
254,SKINNY,1,0
255,GOLD,1,0
256,EVERYONE,1,0
257,CANDY,1,0
258,PULL,1,0
259,SUMMERTIME,1,0
260,GAVOTTE,1,0
261,SUPER,1,0
262,YEAR,1,0
263,COLOR,1,0
264,DEEP,1,0
265,INCORPORATE,1,0
266,OBTAIN,1,0
267,MEANWHILE,1,0
268,POWER,1,0
269,CUTTING,1,0
270,ASSEMBLE,1,0
271,HANDLE,1,0
272,THIRD,1,0
273,COAT,1,0
274,GO,1,0
275,CONVENTIONAL,1,0
276,SIMPLE,1,0
277,BRITTLE,1,0
278,BIT,1,0
279,CRUNCH,1,0
280,EVERY,1,0
281,FLAVOR,1,0
282,BEATING,1,0
283,TUCK,1,0
284,FROST,1,0
285,DECADENT,1,0
286,CAREFULLY,1,0
287,LOOSELY,1,0
288,WRAPPED,1,0
289,PLASTIC,1,0
290,WRAP,1,0
291,HOLIDAY,1,0
292,BARE,1,0
293,TOWN,1,0
294,PAYING,1,0
295,HOMAGE,1,0
296,BELOVED,1,0
297,PEASY,1,0
298,MENTION,1,0
299,GENEROUSLY,1,0
300,SOMETHING,1,0
301,PRETTY,1,0
302,EXPECT,1,0
303,INTRIGUING,1,0
304,BITE,1,0
305,ROTATE,1,0
306,STOPPING,1,0
307,EAT,1,0
308,BUNT,1,0
309,ANGEL,1,0
310,FROTHY,1,0
311,SHINY,1,0
312,FINALLY,1,0
313,START,1,0
314,IMMEDIATELY,1,0
315,SIT,1,0
316,TOAST,1,0
317,PLAY,1,0
318,WIPE,1,0
319,DAIRY,1,0
320,BLUEBERRY,1,0
321,LOADED,1,0
322,JUICY,1,0
323,IDEAL,1,0
324,SUMMER,1,0
325,SHAKING,1,0
326,BRIGHT,1,0
327,TANGY,1,0
328,THATS,1,0
329,SIFTER,1,0
330,FINE,1,0
331,TRIPLE,1,0
332,FLEXIBLE,1,0
333,BANANA,1,0
334,LIFE,1,0
335,UNFORGETTABLE,1,0
336,PERFECTLY,1,0
337,SPICED,1,0
338,GINGERBREAD,1,0
339,ABLE,1,0
340,WAIT,1,0
341,WARM,1,0
342,OBJECT,1,0
343,ABSORB,1,0
344,WHIPPING,1,0
345,INCREASE,1,0
346,PEAK,1,0
347,STRAINER,1,0
348,FAVORITE,1,0
349,BLOW,1,0
350,SEX,1,0
351,FRUIT,1,0
